,Especificação,Classe,Tipo
100041,Camisas de força,10,p
100268,Camisolas de exames para pacientes,10,p
100042,Cânulas,10,p
100287,Capacetes para terapia a laser para tratar alopecia,10,p
100035,Categute,10,p
100015,Cateteres,10,p
100145,Chupetas,10,p
100001,Cintas abdominais,10,p
100046,Cintas de gravidez,10,p
100183,Cintas elásticas para uso medicinal,10,p
100023,Cintas galvânicas para uso medicinal,10,p
100002,Cintas hipogástricas,10,p
100121,Cintas umbilicais,10,p
100175,Cintos medicinais elétricos,10,p
100047,Cintos ortopédicos,10,p
100045,Cintos para uso medicinal,10,p
100191,Cobertores elétricos para uso medicinal,10,p
100163,Colchões de ar para uso medicinal,10,p
100259,Colchões infláveis para uso medicinal,10,p
100004,Colchões para parto,10,p
100003,Coletes abdominais,10,p
100241,Coletores menstruais,10,p
100216,Coletores para descarte de resíduos médicos,10,p
100069,Colheres para administração de remédios,10,p
100025,Comadres [bacias higiênicas],10,p
100059,Compressas termelétricas [cirurgia],10,p
100060,Compressores [cirurgia],10,p
100285,Concentradores de oxigênio para fins médicos,10,p
100076,Dentaduras,10,p
100061,Conta-gotas para uso medicinal,10,p
100184,"Contraceptivos, exceto os químicos",10,p
100006,Cornetas acústicas,10,p
100062,Corta-calos,10,p
100282,Cortadores de comprimidos,10,p
100065,Cutelaria cirúrgica,10,p
100079,Dedeiras para uso medicinal,10,p
100052,Dentes artificiais,10,p
100211,Desfibriladores,10,p
100212,Dialisadores,10,p
100137,Dispositivos de proteção contra raios X para uso medicinal,10,p
100236,Dispositivos subcutâneos para liberação de medicamentos,10,p
100081,Drenos para uso medicinal,10,p
100218,Duchas para higiene íntima,10,p
100243,Elásticos ortodônticos,10,p
100084,Eletrocardiógrafos,10,p
100174,Eletrodos para uso medicinal,10,p
100244,Equipamentos de análise para identificação de bactérias para fins médicos,10,p
100030,Escalpelos [bisturis],10,p
100034,Escarradores para uso medicinal,10,p
100178,Escovas para limpar as cavidades do corpo,10,p
100222,Medidores de pulso,10,p
100118,Espelhos para cirurgiões,10,p
100078,Espelhos para dentistas,10,p
100197,Espirômetros [aparelhos médicos],10,p
100053,Esponjas cirúrgicas,10,p
100144,Estetoscópios,10,p
100055,Estojos de instrumentos para médicos,10,p
100225,"Etiquetas indicadoras de temperatura, para uso médico",10,p
100265,Faixas de acupressão,10,p
100181,Filtros para raios ultravioleta de uso medicinal,10,p
100056,Fios [cirúrgicos],10,p
100213,Fios guia médicos,10,p
100279,Fitas de cinesiologia,10,p
100090,Fórceps,10,p
100089,Frascos conta-gotas para uso medicinal,10,p
100039,Fundas hernianas,10,p
100148,Fundas suspensórias,10,p
100093,Gastroscópios,10,p
100273,Medidores de glicose,10,p
100204,Guinchos elevadores de pacientes,10,p
100095,Hemocitômetros,10,p
100237,Implantes biodegradáveis para fixar ossos,10,p
100208,Implantes cirúrgicos com materiais artificiais,10,p
100099,Inaladores,10,p
100257,Inaladores de hidrogênio,10,p
100177,Incubadoras para bebês,10,p
100067,Incubadoras para uso medicinal,10,p
100100,Injetores para uso medicinal,10,p
100202,Instrumentos elétricos para acupuntura,10,p
100027,Instrumentos obstétricos para gado,10,p
100103,Insufladores,10,p
100193,Joelheiras ortopédicas,10,p
100130,Lâmpadas a quartzo para uso medicinal,10,p
100274,Lâmpadas de secagem para uso médico,10,p
100108,Lâmpadas para uso medicinal,10,p
100017,Lâmpadas radiogêneas para uso medicinal,10,p
100105,Lâmpadas ultravioleta para uso medicinal,10,p
100077,Lancetas,10,p
100106,Lasers para uso medicinal,10,p
100207,Lençóis cirúrgicos,10,p
100013,Lençóis de proteção para leitos hospitalares,10,p
100172,Lençóis estéreis para uso cirúrgico,10,p
100014,Lençóis para pessoas com incontinência,10,p
100194,Próteses intraoculares [lentes] para implantes cirúrgicos,10,p
100071,Limpa-ouvidos,10,p
100043,Luvas de uso medicinal,10,p
100092,Luvas para massagens,10,p
100036,Macas com rodas,10,p
100116,Maletas especiais para instrumentos médicos,10,p
100028,Mamadeiras,10,p
100235,Marcapasso cerebral,10,p
100203,Marcapassos cardíacos,10,p
100112,Máscaras anestésicas,10,p
100284,Máscaras de LED para fins terapêuticos,10,p
100270,Máscaras faciais terapêuticas,10,p
100283,Máscaras higiênicas para uso medicinal,10,p
100242,Máscaras para respiração artificial,10,p
100205,Máscaras utilizadas por pessoal da área médica,10,p
100271,Massageadores de gengivas para bebês,10,p
100149,Material para sutura,10,p
100111,Maxilares artificiais,10,p
100267,Medidores de colesterol,10,p
100165,Meias elásticas para uso cirúrgico,10,p
100166,Meias para varizes,10,p
100117,Próteses,10,p
100277,Mesas de exame clínico,10,p
100150,Mesas de operação,10,p
100262,Mictórios portáveis,10,p
100248,Monitores de composição corporal,10,p
100247,Monitores de gordura corporal,10,p
100119,Móveis especiais para uso medicinal,10,p
100168,Muletas,10,p
100278,Nanorrobôs para fins médicos,10,p
100122,Oftalmômetros,10,p
100123,Oftalmoscópios,10,p
100159,Olhos artificiais [prótese],10,p
100037,Padiolas [macas],10,p
100125,Pele artificial para uso cirúrgico,10,p
100229,Pentes para piolhos,10,p
100010,Pessários,10,p
100127,Pistolas para medicação [uso veterinário],10,p
100074,Pivôs para dentes artificiais,10,p
100088,Poltronas para uso medicinal ou odontológico,10,p
100126,Pontas de muletas,10,p
100266,Prendedores de chupeta,10,p
100128,PPrroedseurtovas tpivaorsa preenchimento de cavidades ósseas à base de materiais,10,p
100275,artificiais,10,p
100192,Próteses capilares,10,p
100240,Protetores bucais para fins odontológicos,10,p
100124,Protetores de ouvido [audição],10,p
100255,Pulseiras Anti-enjoo,10,p
100250,Pulseiras antirreumáticas,10,p
100252,Pulseiras para uso medicinal,10,p
100132,Radiografias para uso medicinal,10,p
100070,Raspador lingual,10,p
100115,Recipientes para aplicação de medicamentos,10,p
100138,Respiradores para respiração artificial,10,p
100253,Robôs cirúrgicos,10,p
100200,Roupas especiais para salas de operação,10,p
100141,Seios artificiais [prótese],10,p
100249,Separadores de dedos do pé para fins ortopédicos,10,p
100097,Seringas hipodérmicas,10,p
100080,Seringas para injeção,10,p
100164,Seringas para uso medicinal,10,p
100154,Seringas uretrais,10,p
100142,Seringas uterinas,10,p
100143,Seringas vaginais,10,p
100140,Serras para uso cirúrgico,10,p
100171,Solas ortopédicas,10,p
100085,Sondas para uso medicinal,10,p
100153,Sondas uretrais,10,p
100223,Stents [endopróteses vasculares],10,p
100040,Suportes de arco plantar para calçados,10,p
100146,Suportes para pés chatos,10,p
100021,Talas [cirurgia],10,p
100169,Tampas de mamadeiras,10,p
100224,Tampões de ouvido [dispositivo para proteção da audição],10,p
100083,Telas radiológicas para uso medicinal,10,p
100198,Termômetro para uso medicinal,10,p
100049,Tesouras para castrar,10,p
100058,Tesouras para cirurgia,10,p
100217,Tipoias,10,p
100227,Tomógrafos para fins médicos,10,p
100264,Trajes exoesqueléticos robóticos para uso médico,10,p
100161,Travesseiros de ar para uso medicinal,10,p
100101,Travesseiros soporíferos contra insônia,10,p
100272,Trituradores de comprimidos,10,p
100151,Trocartes [instrumento cirúrgico],10,p
100136,Tubos de raios x para uso medicinal,10,p
100110,Urinóis [vasilhas],10,p
100109,Vaporizadores para uso medicinal,10,p
100155,Ventosas medicinais,10,p
100233,Vestimenta para compressão,10,p
100012,Vibradores de ar quente para uso medicinal,10,p
100157,Vibradores para camas,10,p
110019,Acendedor de gás,11,p
110020,Acendedores *,11,p
110018,Acendedores por fricção para ignição de gás,11,p
110241,Acessórios de regulagem e segurança para aparelhos de água,11,p
110259,Acessórios de regulagem e segurança para aparelhos de gás,11,p
110240,Acessórios de regulagem e segurança para canos de gás,11,p
110216,Acessórios de regulagem para aparelhos e canos de água ou gás,11,p
110217,Acessórios de segurança para aparelhos e canos de água ou gás,11,p
110151,Acessórios moldados para fornos,11,p
110037,Acessórios para banhos,11,p
110070,Acessórios para forno de barro refratário,11,p
110002,Acumuladores de calor,11,p
110242,Acumuladores de vapor,11,p
110343,Adegas elétricas,11,p
110008,Aerotermos,11,p
110088,"Agasalhos [regalo] de pés, aquecidos eletricamente",11,p
110296,"Almofadas aquecidas eletricamente, exceto para uso medicinal",11,p
110117,Aparelho de dessecação,11,p
110342,Aparelho desinfetante para fins médicos,11,p
110321,Aparelho para desidratar restos de alimentos,11,p
110276,Aparelho para entrada de água,11,p
110273,Aparelhos alimentadores de caldeiras de aquecimento,11,p
110350,Aparelhos aquecedores e resfriadores para distribuição de bebidas quentes e frias,11,p
110067,Aparelhos de aquecimento,11,p
110080,"Aparelhos de aquecimento para combustíveis sólidos, líquidos ou gasosos",11,p
110016,Aparelhos de ar quente,11,p
110099,Aparelhos de ar-condicionado,11,p
110079,Aparelhos de ar-condicionado para veículos,11,p
110074,Aparelhos de carregamento para fornalhas,11,p
110318,Aparelhos de cloração para piscinas,11,p
110292,Aparelhos de cromatografia para uso industrial,11,p
110272,Instalações de descargas sanitárias,11,p
110115,Aparelhos de desinfecção,11,p
110275,"Aparelhos de desodorização, exceto para uso pessoal",11,p
110120,Aparelhos de destilação,11,p
110333,Aparelhos de iluminação de LED [diodos emissores de luz],11,p
110229,Aparelhos de iluminação para veículos,11,p
110174,Aparelhos de ionização para tratamento de ar ou água,11,p
110323,Aparelhos de irrigação por gotejamento [acessórios de irrigação],11,p
110130,Aparelhos e instalações de iluminação,11,p
110213,Aparelhos e instalações de refrigeração,11,p
110243,Aparelhos e instalações para abrandamento da água,11,p
110109,Aparelhos e instalações para cozimento,11,p
110214,Aparelhos e instalações para resfriamento,11,p
110222,Aparelhos e instalações para secagem,11,p
110221,Aparelhos e instalações sanitários,11,p
110371,Aparelhos e instalações sob piso para aquecimento,11,p
110167,Aparelhos e máquinas de gelo,11,p
110206,Aparelhos e máquinas para purificação de água,11,p
110207,Aparelhos e máquinas para purificação de ar,11,p
110082,Aparelhos elétricos de aquecimento,11,p
110312,Aparelhos elétricos para fazer iogurte,11,p
110258,Aparelhos elétricos para fazer waffles (ingl.),11,p
110334,Aparelhos para banho de hidromassagem,11,p
110017,Aparelhos para banhos de ar quente,11,p
110271,Aparelhos para bronzeamento,11,p
110278,"Aparelhos para defumação, exceto para uso medicinal",11,p
110138,Aparelhos para depuração de gás,11,p
110277,Aparelhos para depuração de óleo,11,p
110009,Aparelhos para desodorização do ar,11,p
110100,Aparelhos para esquentar cola,11,p
110339,Aparelhos para esterilizar livros,11,p
110124,Aparelhos para filtragem de água,11,p
110307,Aparelhos para filtragem de aquário,11,p
110172,Aparelhos para grelhar [grelhadores],11,p
110320,Aparelhos para hidromassagem,11,p
110010,Aparelhos para resfriamento do ar,11,p
110119,Aparelhos resfriadores de bebidas,11,p
110097,Aparelhos secadores,11,p
110141,Aparelhos secadores de forragem,11,p
110223,Aparelhos secadores de mão para banheiros,11,p
110052,Aquecedores de água,11,p
110304,Aquecedores de camas,11,p
110090,Aquecedores de imersão,11,p
110364,Aquecedores de mão alimentados por USB,11,p
110089,Aquecedores de pratos,11,p
110365,Aquecedores de xícara alimentados por USB,11,p
110257,Aquecedores elétricos para mamadeiras,11,p
110308,Aquecedores para aquário,11,p
110038,Aquecedores para banho,11,p
110086,Aquecedores para ferros,11,p
110081,Aquecedores para veículos,11,p
110025,Armações estruturais para fornos,11,p
110026,Armários frigoríficos,11,p
110219,Arruelas para torneiras,11,p
110220,Assadeiras,11,p
110236,Assentos para vasos sanitários,11,p
110254,"Panelas de pressão, elétricas",11,p
110235,Bacias sanitárias [vasos sanitários],11,p
110335,Balcões aquecidos,11,p
110033,Banheiras,11,p
110291,Banheiras de hidromassagem,11,p
110035,Banheiras para banhos de assento,11,p
110064,Banheiros transportáveis,11,p
110152,Barras de grelha,11,p
110238,Bases de luminária,11,p
110044,Bicos queimadores para candeeiros,11,p
110046,Bidês [aparelho sanitário],11,p
110122,Bocais para lâmpadas elétricas,11,p
110302,Bolsas de água quente,11,p
110268,Bombas de calor,11,p
110298,Boxes para chuveiros,11,p
110036,Cabines portáteis para banhos turcos,11,p
110075,Caixas de descarga [sanitários],11,p
110047,"Caldeiras, exceto peças de máquinas",11,p
110162,Caldeiras a gás,11,p
110077,Caldeiras de aquecimento [boilers],11,p
110063,Caldeiras de lavanderia,11,p
110165,"Caldeiras de vapor, exceto partes de máquinas",11,p
110325,Câmaras estéreis [instalações sanitárias],11,p
110156,Câmaras frigoríficas,11,p
110042,Camisas de candeeiro,11,p
110103,Canos de água para instalações sanitárias,11,p
110093,Canos de chaminés,11,p
110374,"Cápsulas de café, vazias, para máquinas elétricas de café",11,p
110072,Carvão para lâmpadas de arco,11,p
110175,Chafarizes ornamentais,11,p
110303,Chaleiras elétricas,11,p
110005,Chamas de acetileno,11,p
110201,Chapas de aquecimento,11,p
110265,Churrasqueiras,11,p
110121,Chuveiros,11,p
110154,Cinzeiros de lareiras,11,p
110305,"Cobertores elétricos, exceto para uso medicinal",11,p
110269,Coletores solares [aquecimento],11,p
110101,Colunas para destilação,11,p
110294,"Condensadores de gás, exceto peças de máquinas",11,p
110106,Congeladores [freezers],11,p
110186,Lavatórios [partes de instalações sanitárias],11,p
110237,Cúpulas para luminárias,11,p
110112,Degeladores para veículos,11,p
110160,Depuradores de gás [partes de instalações de gás],11,p
110363,"Desidratadores de alimentos, elétricos",11,p
110246,Destiladores *,11,p
110376,Desumidificadores,11,p
110118,Difusores de luz,11,p
110249,Dispositivos antirreflexo para veículos [acessórios para lanternas],11,p
110250,Dispositivos de aquecimento para descongelar janelas de veículos,11,p
110114,Distribuidores de desinfetantes para toaletes,11,p
110006,Dutos de ventilação,11,p
110244,Dutos de ventilação para laboratórios,11,p
110085,Elementos aquecedores,11,p
110280,Escalfetas de bolso,11,p
110056,Espetos giratórios para assar,11,p
110057,Espetos para assar,11,p
110306,Esquentadores [caçarola de aquecimento],11,p
110087,"Esquenta-pés, elétricos ou não elétricos",11,p
110226,Esterilizadores,11,p
110128,Esterilizadores de água,11,p
110245,Esterilizadores de ar,11,p
110142,Evaporadores,11,p
110314,Exaustores para cozinha,11,p
110200,Faróis de veículos,11,p
110031,Faróis para automóveis,11,p
110190,Filamentos de magnésio para iluminação,11,p
110293,Filamentos elétricos de aquecimento,11,p
110145,Filamentos para lâmpadas elétricas,11,p
110147,Filtros para água potável,11,p
110011,Filtros para ar-condicionado,11,p
110210,Fogareiros,11,p
110143,Fogões [aparelhos de aquecimento],11,p
110348,Fogões a vácuo elétricos [sous-vide],11,p
110354,Fogões cooktop elétricos,11,p
110108,Fogões de cozinha,11,p
110270,Fogões solares [fornalhas],11,p
110126,Fontes [chafariz],11,p
110341,"Fontes de chocolate, elétricas",11,p
110149,Forjas portáteis,11,p
110204,Fornalhas de cozinha [fogões],11,p
110150,"Fornos, exceto para uso em laboratório",11,p
110048,Fornos [cozedores],11,p
110317,Fornos de micro-onda [aparelhos de cozinha],11,p
110328,Fornos de micro-ondas para fins industriais,11,p
110053,Fornos de padarias,11,p
110311,Fornos odontológicos,11,p
110266,Frigideiras elétricas,11,p
110356,Fritadeiras a ar,11,p
110094,Gavetas [sopradores] de chaminés,11,p
110004,Geradores de acetileno,11,p
110349,Geradores de microbolhas para banhos,11,p
110169,Globos para lâmpadas,11,p
110049,Hidrantes,11,p
110202,Holofotes,11,p
110136,Iluminação de teto,11,p
110309,Iluminação para aquário,11,p
110173,Incineradores,11,p
110001,Instalações automáticas para irrigar,11,p
110231,Instalações automáticas para transportar cinzas,11,p
110073,Instalações de aquecimento,11,p
110076,Instalações de aquecimento de água,11,p
110014,Instalações de ar-condicionado,11,p
110039,Instalações de banheiros,11,p
110007,Instalações de iluminação para veículos aéreos,11,p
110203,Instalações de polimerização,11,p
110135,Instalações de purificação de esgoto,11,p
110125,Instalações de resfriamento para água,11,p
110188,Instalações de resfriamento para líquidos,11,p
110227,Instalações de resfriamento para tabaco,11,p
110233,Instalações e aparelhos de ventilação [ar-condicionado],11,p
110234,Instalações e aparelhos de ventilação [ar-condicionado] para veículos,11,p
110209,Instalações e máquinas para resfriamento,11,p
110232,Instalações geradoras de vapor,11,p
110104,Instalações para canos de água,11,p
110096,Instalações para distribuição de água,11,p
110015,Instalações para filtragem de ar,11,p
110252,Instalações para fornecimento de água,11,p
110193,Instalações para processamento de combustíveis nucleares e materiais moderadores nucleares,11,p
110123,Instalações para purificação de água,11,p
110177,Instalações para resfriamento de leite,11,p
110297,Instalações para sauna,11,p
110263,Postes de iluminação pública,11,p
110040,Lâmpadas,11,p
110163,Lâmpadas a gás,11,p
110179,Lâmpadas a óleo,11,p
110023,Lâmpadas de arco,11,p
110021,Lâmpadas de bulbo,11,p
110022,"Lâmpadas de bulbo, elétricas",11,p
110360,"Lâmpadas de cura, exceto para uso medicinal",11,p
110176,Lâmpadas de laboratório,11,p
110192,Lâmpadas de mineiros,11,p
110180,"Lâmpadas de raios ultravioleta, exceto para uso medicinal",11,p
110182,Lâmpadas de segurança,11,p
110195,Lâmpadas elétricas para árvores de natal,11,p
110166,Lâmpadas germicidas para purificação de ar,11,p
110071,Lâmpadas para luzes direcionais para veículos,11,p
110347,Lâmpadas para manicures,11,p
110158,Lamparinas para frisar,11,p
110185,Lampiões para decoração [lanternas chinesas],11,p
110355,Lanternas a vela,11,p
110346,Lanternas frontais,11,p
110051,Lanternas elétricas,11,p
110045,Lanternas para bicicleta,11,p
110041,Lanternas para iluminação,11,p
110110,Lanternas para motocicletas,11,p
110267,"Lareiras, domésticas",11,p
110367,Luminárias de chão,11,p
110024,Luminárias elétricas,11,p
110133,Lustres,11,p
110322,Luzes de mergulho,11,p
110358,Luzes direcionais para bicicletas,11,p
110256,Luzes para automóveis,11,p
110027,Luzes para veículos,11,p
110344,Mangueiras luminosas para decoração de festas,11,p
110092,Mangas de luminárias,11,p
110332,Máquinas de fazer pão,11,p
110155,Máquinas e aparelhos refrigeradores,11,p
110262,Máquinas elétricas de café,11,p
110352,Máquinas elétricas para a preparação de bolo de arroz batido [mochi],11,p
110329,Máquinas para assar pão,11,p
110357,Máquinas de fazer sorvete,11,p
110370,Máquinas de fumaça,11,p
110373,Máquinas elétricas para fazer leite de soja,11,p
110338,"Máquinas para fazer tortilhas, elétricas",11,p
110327,"Máquinas para irrigar, para fins agrícolas",11,p
110345,Meias aquecidas eletricamente,11,p
110301,"Mictórios [urinóis], enquanto instalações sanitárias",11,p
110168,"Minigeladeira portátil [caixa térmica], elétrica",11,p
110196,Números de casas luminosos,11,p
110366,"Panelas de cuscuz, elétricas",11,p
110336,Panelas elétricas,11,p
110337,Panelas elétricas de cozimento a vapor,11,p
110331,Passadeiras a vapor,11,p
110178,Pasteurizadores,11,p
110353,Pavios adaptados para fogões [lareira] a óleo,11,p
110326,Pedras de lava para grelhas de churrasco,11,p
110261,Percoladores elétricos de café,11,p
110299,Pias,11,p
110153,Pisos de lareiras,11,p
110170,Placas aquecedoras,11,p
110362,"Potes térmicos, elétricos",11,p
110369,Projetores de luz,11,p
110205,Purgadores para instalação de aquecimento a vapor,11,p
110055,Quebra-jato para torneiras,11,p
110060,Queimadores,11,p
110003,Queimadores de acetileno,11,p
110247,Queimadores de álcool,11,p
110161,Queimadores de gás,11,p
110197,Queimadores de gás oxídrico,11,p
110058,Queimadores de laboratório,11,p
110199,Queimadores de Óleo,11,p
110061,Queimadores germicidas,11,p
110043,Queimadores incandescentes,11,p
110198,Radiadores [aquecimento],11,p
110083,Radiadores de aquecimento central [calefação],11,p
110137,Radiadores elétricos,11,p
110012,Reaquecedores de ar,11,p
110253,Reatores nucleares,11,p
110032,Resfriadores para fornalhas,11,p
110157,Recipientes frigoríficos,11,p
110069,Recuperadores de calor,11,p
110183,Refletores de lâmpadas,11,p
110212,Refletores para veículos [faróis],11,p
110359,"Refrigeradores, aparelhos de refrigeração e congeladores para fins de armazenamento médico",11,p
110274,Refrigeradores [geladeiras],11,p
110215,Reguladores de chaminé [aquecimento],11,p
110351,Roupas eletricamente aquecidas,11,p
110375,Samovares elétricos,11,p
110105,Sanitários [toaletes],11,p
110316,"Secadoras de roupa, elétricas",11,p
110013,Secadores de ar,11,p
110095,Secadores de cabelo,11,p
110224,"Serpentinas [partes de instalações de destilação, aquecimento ou resfriamento]",11,p
110361,Sistemas de cultivo hidropônico,11,p
110340,Sopradores térmicos,11,p
110279,Suportes para fornos,11,p
110251,Suportes para queimadores de gás,11,p
110368,"Tagines [panela marroquina], elétricas",11,p
110050,Tampões para radiadores,11,p
110127,Tanques de água sob pressão,11,p
110313,Tanques de expansão para instalações de aquecimento central [calefação],11,p
110310,Tapetes aquecidos eletricamente,11,p
110148,Tochas,11,p
110218,Torneiras *,11,p
110239,Torneiras misturadoras para canos de água,11,p
110068,Torneiras para tubos e tubulações,11,p
110171,Torradeiras para pão,11,p
110230,Torrefadores,11,p
110066,Torrefadores de café,11,p
110159,Torrefadores de frutas,11,p
110191,Torrefadores de malte,11,p
110228,Torrefadores de tabaco,11,p
110208,Torres de refino para destilação,11,p
110129,"Trocadores de calor, exceto partes de máquinas",11,p
110078,Tubos de caldeira para instalações de aquecimento,11,p
110059,Tubos flamejantes para a indústria do petróleo,11,p
110189,Tubos luminosos para iluminação,11,p
110264,Tubos para caldeiras de aquecimento,11,p
110111,Tubos para descargas elétricas para iluminação,11,p
110372,Umidificadores de ar,11,p
110084,Umidificadores para radiadores de aquecimento central,11,p
110116,Usinas de dessalinização,11,p
110107,"Utensílios para cozinhar, elétricos",11,p
110319,Válvulas de termostatos [partes de instalações de aquecimento],11,p
110194,Válvulas reguladoras de nível em reservatórios,11,p
110300,Vaporizadores faciais [saunas],11,p
110065,Ventiladores [ar-condicionado],11,p
110225,Ventiladores [peças de instalações de ar-condicionado],11,p
110315,Ventiladores elétricos de uso pessoal,11,p
110091,Vidros para luminárias,11,p
110330,Vitrines refrigeradas,11,p
120266,Acendedores de cigarro para automóveis,12,p
120184,Aeronaves,12,p
120030,Balões dirigíveis,12,p
120247,Airbag [dispositivos de segurança para automóveis],12,p
120211,Alarme antirroubo para veículos,12,p
120026,Alarmes de marcha à ré para veículos,12,p
120268,Alforjes adaptados para bicicletas,12,p
120233,Ambulâncias,12,p
120210,Amortecedores para automóveis,12,p
120010,Amortecedores para suspensão de veículos,12,p
120127,Anéis de eixos de roda,12,p
120188,Aparelhos e instalações de transporte por cabo,12,p
120203,"Aparelhos, máquinas e dispositivos aeronáuticos",12,p
120015,Apoios de cabeça para assentos de veículos,12,p
120244,Arneses de segurança para assentos de veículos,12,p
120088,Aros de roda de bicicleta,12,p
120174,Aros para rodas de veículos,12,p
120180,Assentos de teleféricos,12,p
120223,Assentos ejetáveis para aeronaves,12,p
120177,Assentos para veículos,12,p
120112,Assentos veiculares de segurança para crianças,12,p
120017,Atrelagem de reboque para veículos,12,p
120315,Girocópteros,12,p
120199,Carros,12,p
120027,Aviões,12,p
120012,Aviões anfíbios,12,p
120006,Balões de ar quente,12,p
120156,Banda de rodagem para recauchutar pneus,12,p
120063,Barcaças [chatas],12,p
120028,Barcas,12,p
120159,Barcas,12,p
120021,Barcos,12,p
120034,Barras de torção para veículos,12,p
120254,Baús para bicicletas,12,p
120213,Betoneiras,12,p
120196,Bicicleta a motor,12,p
120044,Bicicletas,12,p
120297,Bicicletas elétricas,12,p
120242,"Bielas para veículos terrestres, exceto peças de motores",12,p
120293,Bolsas adaptadas para carrinhos de bebê,12,p
120009,Bombas de ar [acessórios de veículos],12,p
120093,Bombas para pneus de bicicletas,12,p
120187,Bondes,12,p
120212,Buzinas para veículos,12,p
120081,Cabines-dormitório para veículos,12,p
120062,Cadeiras de rodas,12,p
120217,Caixas de câmbio para veículos terrestres,12,p
120124,Calotas das rodas,12,p
120292,Câmara tipo mousse para pneus,12,p
120214,Câmaras de ar para pneu de bicicletas,12,p
120007,Câmaras de ar para pneumáticos,12,p
120022,Caminhões,12,p
120016,Caminhões borrifadores,12,p
120312,Caminhões com função integrada de guindaste,12,p
120308,Caminhões de lixo,12,p
120307,Caminhões de reboque [caminhões guincho],12,p
120269,Campainhas de bicicletas,12,p
120274,Canoas,12,p
120132,Capas de assento para veículos,12,p
120298,Capas para bancos de motos,12,p
120264,Capas para estepes,12,p
120260,Capas para volantes de veículos,12,p
120023,Capôs de automóvel,12,p
120054,Capôs de motor,12,p
120055,Capôs para veículos,12,p
120165,Capotas para carrinhos de bebês,12,p
120324,Carrinhos,12,p
120163,Carrinhos de bebê,12,p
120289,Carrinhos de bebês,12,p
120255,Carrinhos de compras,12,p
120050,Carrinhos para transportar bagagem,12,p
120068,Carrinhos de golfe [veículos],12,p
120251,Carrinhos de limpeza,12,p
120218,Carrinhos de mão,12,p
120311,Carrinhos de passeio para animais de estimação,12,p
120302,Carrinhos de pesca,12,p
120052,Carrinhos para transporte de munição,12,p
120303,Carrinhos tipo gaiola,12,p
120219,Carroças,12,p
120222,Carrocerias,12,p
120042,Carrocerias basculantes [caçambas basculantes],12,p
120207,Carrocerias de automóvel,12,p
120279,Carros sem motorista [carros autônomos],12,p
120265,Carros basculantes,12,p
120299,Carros de corrida,12,p
120065,Carros de manutenção,12,p
120136,Carros dormitórios,12,p
120066,Carros enroladores de mangueira,12,p
120178,Carros esportivos,12,p
120051,Carros para instalações de transporte por cabo,12,p
120300,Carros robotizados,12,p
120067,Carros torpedo,12,p
120325,Carruagens puxadas por cavalos,12,p
120058,"Cárteres para componentes de veículos, exceto para motores",12,p
120035,Cascos de navio,12,p
120248,Cestas adaptadas para bicicletas,12,p
120287,Cestas adaptadas para motocicletas,12,p
120229,Chaminés de locomotivas,12,p
120073,Chaminés de navios,12,p
120025,Chassi de automóvel,12,p
120069,Chassi de veículo,12,p
120185,Chassi de veículos,12,p
120059,Cintos de segurança para assentos de veículos,12,p
120282,Cinzeiros para automóveis,12,p
120079,Circuitos hidráulicos para veículos,12,p
120224,Coberturas [capa] moldadas para veículos,12,p
120232,Coberturas de selim para bicicletas,12,p
120116,Contrapesos para rodas de veículo,12,p
120278,Controles [joystcks] para veículos,12,p
120227,Conversor de torque para veículos terrestres,12,p
120014,Correntes antiderrapantes,12,p
120061,Correntes de bicicletas,12,p
120225,Correntes de comando para veículos terrestres,12,p
120226,Correntes de transmissão para veículos terrestres,12,p
120024,Correntes para automóvel,12,p
120283,Correntes para motocicletas,12,p
120272,Coxim de motor para veículos terrestres,12,p
120179,Cunhos [náutica],12,p
120252,Defensas para navios [monelhas],12,p
120317,"Diciclos elétricos, com direção baseada no autoequilíbrio",12,p
120267,Discos de freio para veículos,12,p
120013,Dispositivos antiderrapantes para pneus de veículos,12,p
120204,Dispositivos antirreflexo para veículos*,12,p
120200,Dispositivos antirroubo para veículos,12,p
120201,"Dispositivos basculantes, partes de vagões e caminhões",12,p
120038,Dispositivos para soltar barcos,12,p
120105,Dragas [barcos],12,p
120275,Drones civis,12,p
120301,Drones com câmera,12,p
120273,Drones militares,12,p
120313,Drones para entrega,12,p
120246,Eixos de transmissão para veículos terrestres,12,p
120091,Eixos para rodas de bicicletas,12,p
120060,Eixos para rodas de veículos,12,p
120119,Eixos para veículos,12,p
120170,Elevadores para esqui,12,p
120111,Embreagens para veículos terrestres,12,p
120001,Empilhadeiras de garfo,12,p
120002,Engates de vagões,12,p
120003,Engates para veículos terrestres,12,p
120103,Engrenagem para veículos terrestres,12,p
120235,Engrenagens de redução para veículos terrestres,12,p
120085,Engrenagens para ciclos e ciclomotores [veículos],12,p
120008,Equipamentos para conserto de câmaras de ar [pneumáticos],12,p
120173,Espelhos retrovisores,12,p
120169,Esticadores de raio para rodas,12,p
120195,Estofamentos para veículos,12,p
120046,Estribos de bicicleta,12,p
120097,Estribos de motocicletas,12,p
120141,Estribos de veículos,12,p
120033,Flanges para aros de rodas de ferrovia,12,p
120086,Freios de bicicleta,12,p
120126,Freios para veículos,12,p
120189,Funiculares,12,p
120125,Furgões [veículos],12,p
